18,46.2296893826543,6.0493793540048
24,46.22931852208,6.05161096230941
25,46.2306719108798,6.05179248312467
27,46.2327886105529,6.05155645545687
30,46.2357160924261,6.0397434002857
33,46.232977358853,6.05552871721604
102,46.230595110667,6.05228485008838
125,46.2334474800377,6.05010259114112
130,46.2337032343281,6.04967106471427
151,46.2315432468875,6.04796625028066
159,46.2331866747283,6.04989280072914
164,46.2323753665887,6.05315294734157
182,46.2379000264626,6.03657321040818
188,46.2381962792116,6.034879299281
195,46.2335142351492,6.04653329966498
203,46.2320034298833,6.05699353441969
207,46.2341007230898,6.05168298649113
209,46.2306075722041,6.05111483021006
214,46.2319620419509,6.04671528414026
217,46.2343547126129,6.04077002587804
229,46.2359073106867,6.04606715483041
234,46.2311250696029,6.04713695400943
236,46.2311318584917,6.04701395666242
241,46.2321542803655,6.0489811373808
243,46.2336611308436,6.05086236652457
252,46.2323918348348,6.05148602067262
261,46.2304960866451,6.04737627383814
264,46.2309261192354,6.04725594400898
268,46.2350703935793,6.04071475004359
275,46.2350225931445,6.04769530615369
292,46.2381179545286,6.03548869664554
301,46.2328882301841,6.05300965990943
376,46.2359548480905,6.04062644438264
501,46.2310852626357,6.05477012740077
503,46.2314903160388,6.0550292710188
544,46.23301169854,6.05086251013424
561,46.232138181333,6.04805297485226
568,46.2321017493734,6.05779207633111
577,46.2292634326536,6.05371164526799
578,46.2294249412997,6.05291992352141
584,46.2365517965797,6.0374072784682
587,46.2323717226898,6.04812351590213
591,46.233532889658,6.04400238918836
598,46.2347268087736,6.04102093664003
686,46.2610789776603,6.05872979143176
698,46.2381395119941,6.03531197053665
861,46.2556822315436,6.05431237728111
863,46.2354871856955,6.0544318296994
868,46.2412715889375,6.04293658624244
869,46.2511412576816,6.04510048562151
879,46.2559965701467,6.05320961388596
903,46.2343636555276,6.05404514153549
906,46.265265317076,6.06377863578317
908,46.2650122110287,6.06393595385541
923,46.2549036107923,6.05396232558445
958,46.2543209927054,6.05377108056399
962,46.2552335531675,6.05547182588376
981,46.2412428113871,6.04328082943465
983,46.2543365291278,6.05779467656415
986,46.2357430018055,6.05327618697697
991,46.2348494226424,6.05393101935531
1173,46.2670237555147,6.06622732077159
1217,46.2359514776056,6.0463472403301
2016,46.3153079691929,6.07094765805842
2151,46.2380249011278,6.04968016353876
2155,46.2359286902989,6.05518937304121
2251,46.2519246973918,6.02100600348987
2258,46.2509269965323,6.02010894276198
2281,46.25182219049,6.02017897696654
2358,46.2669800195902,6.01856131840098
2465,46.3019018508901,6.04131440578027
2490,46.3039700267852,6.03731117363866
2560,46.3099892712072,6.07755197604539
2681,46.293701213252,6.11131830059589
2695,46.2940445608332,6.11185338175884
2865,46.241578088331,6.09804879230222
2871,46.2415658679158,6.09586489277181
2881,46.2419034323219,6.09630782495384
3150,46.2351944246451,6.05310946957685
3165,46.2363821975871,6.0539845807218
3170,46.2350153959647,6.05525010324557
3182,46.2353863751531,6.05546940648837
3464,46.3037977336064,6.03699295704619
3564,46.3089879483803,6.07756411864546
3764,46.2658423913497,6.11489093608156
6103,46.2315411134063,6.0486148249043
6193,46.2338435892,6.0464264642
6285,46.2412803484142,6.09819004992821
6313,46.2415209420614,6.09821903583398
6314,46.2588511281186,6.05586250646134
6325,46.2364155717146,6.04330316756063
6332,46.3095883213261,6.07851822227755
6346,46.2503429426873,6.02129428874605
6350,46.2409763096163,6.09742845826097
6358,46.2503346978483,6.0209999719122
6359,46.2504074468069,6.02074740988296
6369,46.2574388167338,6.06090709718521
6450,46.2608190049346,6.0538523913155
6504,46.2586759415288,6.05311673488392
6526,46.3096546521323,6.07874320599277
6537,46.2319146657805,6.05881132620387
6561,46.2407049490281,6.09693432296617
6609,46.2333039124503,6.04457873547031
6625,46.2503591020006,6.02017787447633
6630,46.2587755091077,6.05310836854583
6671,46.2380268555661,6.03530764992905
6683,46.2385300605,6.0480448596
6728,46.238096184658,6.03588571297354
6782,46.3098064062988,6.07858198281353
6786,46.2346820304781,6.05484835242551
6883,46.2407325554,6.0972389587
6884,46.240705273,6.0971917028
6963,46.232125041822,6.05753505582455
6966,46.2319722251618,6.0585574988968
6969,46.2552361634393,6.05116475533071
6997,46.2580335473313,6.05772307600063
11,46.2331300302115,6.05216987470574
17,46.2297420214972,6.04984298613001
20,46.2307938192631,6.05241822228033
32,46.2310789347507,6.05301207457546
48,46.2327066203905,6.05340593782758
50,46.2317100115531,6.05437679342119
60,46.2314070053057,6.05445801140297
109,46.2306868000837,6.04951056027277
116,46.2345465880005,6.05103734755481
133,46.2341419727567,6.04766625920353
135,46.2608486364438,6.05562537650062
142,46.236118382047,6.03790694258184
152,46.2308470405879,6.04846362505907
166,46.2307407706574,6.05166902997826
168,46.2308524675062,6.05253163968374
175,46.2307675287516,6.05000657983432
193,46.2339968763874,6.04644464775562
196,46.2333670433969,6.04649410320812
198,46.2339337756453,6.04872695019775
199,46.2340927557558,6.04870837342712
205,46.2297829707827,6.05267922314322
206,46.2302837979624,6.05124164645971
221,46.229880786395,6.05267342486718
222,46.2296226734878,6.05331041232956
226,46.2331008646064,6.0436587969635
250,46.2307105125699,6.0475599770809
259,46.2307756526418,6.04881088344509
269,46.2321371980202,6.04688270364415
281,46.234093195271,6.04373519368462
286,46.2359821861347,6.0432138557979
287,46.2356308852293,6.04411753948127
298,46.2386339697223,6.03599733437339
355,46.2308852021296,6.04888339003504
361,46.2328595930277,6.0472021278199
400,46.2312258501759,6.04664155372124
506,46.2348216626263,6.04537502082805
564,46.2322819593042,6.05820668219542
566,46.2321639817972,6.05864202839335
573,46.2323974896442,6.04939659839934
581,46.2367458268224,6.03881607805029
582,46.2368884200662,6.03808158045604
603,46.2365432383762,6.03958564221582
652,46.2328794708,6.051343106
662,46.2327051846703,6.05607603304166
684,46.259379392487,6.05639837527568
791,46.2549945401121,6.05563057957108
865,46.2569413244847,6.06049157747136
871,46.248860862848,6.06859921915773
873,46.2353503981463,6.05347395626212
874,46.2546317755307,6.05693324813046
886,46.2576796446748,6.05281021549497
894,46.2508343004424,6.06441298122318
896,46.2372207317222,6.04103838744681
916,46.2570771096844,6.05098846392968
942,46.2509011161565,6.04442910956685
950,46.2568480810178,6.05488861542816
951,46.2572187132424,6.05465927167535
970,46.2623058882164,6.05777487181558
982,46.250931334904,6.04535478520898
984,46.2487822296409,6.06897675380536
1166,46.2626225728535,6.05963885275288
1187,46.2359761705716,6.04819998338387
1220,46.2385218375277,6.03409560239807
2007,46.2312869136458,6.04976919666284
2012,46.2316358837641,6.05016988393039
2173,46.2378720104143,6.04864608783389
2252,46.2508078764119,6.02062424724831
2254,46.25092268017,6.01929676814867
2264,46.2520643866017,6.02040853829961
2453,46.3046948825421,6.03676112166783
2454,46.3043852424029,6.03740102880224
2475,46.3044443630088,6.0369998607887
2558,46.3103234708769,6.07826325835073
2658,46.2930399764269,6.11201156667402
2665,46.2926692400786,6.11097859477166
2684,46.293217719636,6.11113945473155
2853,46.2418694168326,6.09718986379692
3054,46.3106082435525,6.07758589354097
3072,46.2657105165948,6.11458871593028
3176,46.2342838285398,6.05420842646668
3184,46.2354604176927,6.05493418395385
3267,46.2519807678924,6.02100502810142
3466,46.3044278503025,6.03633309963055
6060,46.2365504865,6.053754765
6061,46.2365361329,6.0537273373
6102,46.2315119889997,6.05028837464459
6212,46.2343929250338,6.05569242332905
6252,46.2344570611478,6.05465607064937
6310,46.2584879472004,6.05300200181003
6311,46.2413356336428,6.09810531900602
6318,46.2358420121127,6.0531456792245
6327,46.2518420114948,6.02136240313358
6352,46.2512425531491,6.0207609128448
6363,46.309442266362,6.07848577462851
6389,46.2585363369978,6.0530569458616
6420,46.2503756119971,6.02138839744792
6435,46.261410853671,6.05970391903918
6443,46.2390653548813,6.04847725251727
6453,46.2585115816525,6.05303426965967
6455,46.2607773411719,6.05395540347899
6510,46.2585842354932,6.0530419662879
6513,46.2510499477291,6.02067765403991
6515,46.2503063714076,6.02110706437588
6541,46.2366544826031,6.05430966465806
6557,46.2598288895948,6.06202213309605
6563,46.3036452946484,6.03748115964747
6591,46.2609308887208,6.05894728241338
6596,46.2516410918313,6.02074105015311
6598,46.2516410918313,6.02074105015311
6639,46.2292174632989,6.05332231271864
6640,46.3101017769765,6.07807028988134
6644,46.3094097788133,6.07855688066306
6654,46.2375088186401,6.04885789100457
6655,46.2293435439174,6.05343882569261
6706,46.2373822888559,6.04882347832369
6773,46.2369538088578,6.03749185762585
6775,46.2612403825812,6.05908959767494
6787,46.2354259513419,6.04188829250874
6812,46.2366280982,6.0538875007
6993,46.25731481716,6.05347847875507
1,46.2322883722688,6.05380337130547
6,46.2306736028035,6.04837665064326
9,46.2303935818995,6.04843845884909
21,46.2309370239116,6.05260103518689
26,46.2326708625729,6.05423811768557
39,46.2297873981346,6.05392982107139
54,46.2354143002282,6.04656571389904
57,46.2338935136563,6.04980290633433
58,46.2322915120701,6.0546452754774
115,46.2339006271553,6.04800538240244
131,46.2327451081246,6.04868420072395
143,46.2326450068615,6.0557564173139
165,46.2331284064954,6.05040156037948
170,46.2340256278241,6.0484903149562
181,46.2341000873793,6.04458048268127
201,46.2342810239565,6.05171225291833
212,46.2340097816485,6.05187505523339
216,46.2296285885979,6.05272476430904
228,46.2383812782685,6.03703452055839
248,46.2387484672285,6.0363778000383
254,46.2296632798915,6.05223757929027
258,46.2307029834939,6.0471368087272
265,46.2319385701632,6.05146289008456
270,46.2325704809419,6.04886762368651
289,46.232194749456,6.04706273734519
296,46.2366218295762,6.04257487534941
357,46.2323257764604,6.0487176048013
359,46.2321846742434,6.04887837059225
367,46.2316698581655,6.04874400530617
377,46.2355926877353,6.04046410191279
510,46.2311096491639,6.05360938908447
570,46.2351738529366,6.04845844519546
574,46.2321307919255,6.04948134792751
596,46.2362687154515,6.03783660550856
619,46.2371510772068,6.03644332450443
628,46.2304556018,6.0481739408
678,46.2593745848413,6.06279476837793
695,46.2386082026152,6.06584313457684
862,46.2345621063554,6.05396262253282
867,46.2579669577553,6.05998468613423
878,46.2372570207643,6.040655373219
882,46.2560001997554,6.05230738819065
897,46.2546979986388,6.0551572782156
917,46.2562886082449,6.04988969087071
920,46.2649304127448,6.06166204732583
929,46.2548666179778,6.05769224216493
932,46.2391335846246,6.06632689664204
934,46.2397018146915,6.06714610427822
940,46.2566409289217,6.05036251792417
973,46.2614718126101,6.05600479583269
1155,46.2551088463299,6.04959479882541
1165,46.2626201304317,6.05887474389034
1175,46.2555973277318,6.0498288927108
1177,46.2359811622537,6.04819055692253
2004,46.2309497887632,6.05043875552015
2008,46.2308037405409,6.05040441404284
2009,46.2315918975519,6.05034738741568
2017,46.2376672880711,6.06259498338684
2160,46.2360840051511,6.05346961417003
2164,46.2377906705339,6.04959254499471
2255,46.2518207275799,6.02090658015609
2260,46.2510982863474,6.01973907616375
2285,46.2515083252365,6.02082796628618
2375,46.2672244218873,6.0182432009112
2470,46.3040008357091,6.03617456741427
2651,46.2932931637977,6.11105577432351
2671,46.2939741286503,6.11136350639163
2674,46.2935327730732,6.11105737005805
2690,46.2932684658221,6.11248690627006
2760,46.2666950387831,6.11431970018189
2864,46.2420412698991,6.09654017345106
2869,46.2412396306511,6.09695700111138
2874,46.2415967175798,6.09593395497361
2880,46.2417938504942,6.09595635827463
2885,46.2411699398937,6.09679849535948
3191,46.2386890158122,6.03478457540146
3264,46.2520522006186,6.02121157486427
3477,46.303700492923,6.03677737562247
3583,46.3089587922417,6.07622656892215
3588,46.3093394917701,6.07687250512702
3589,46.3092991321811,6.07852100780915
3857,46.241691848174,6.09613955913619
6110,46.2366054449,6.0546145342
6118,46.237948572527,6.04680936659471
6202,46.2360287067,6.0418150596
6215,46.2352474658909,6.05506898176717
6322,46.2292115096512,6.05323623129781
6324,46.242514160268,6.0969771579687
6326,46.2592857128265,6.05470929692852
6328,46.2603218841198,6.0608586961922
6360,46.3098583286328,6.07813193451965
6372,46.3093993664174,6.07863417705346
6376,46.2347205830328,6.04494258274955
6385,46.2350062945368,6.04163622162126
6393,46.3095610262079,6.07851501019729
6402,46.3093763399522,6.07694626525479
6503,46.2338423852221,6.04642922900349
6518,46.2381770867655,6.03792258309602
6539,46.2570105067962,6.05083924900255
6548,46.2366869791923,6.05421004037408
6573,46.2318474313458,6.0484379195031
6578,46.2360835281496,6.05425802302569
6597,46.2516410918313,6.02074105015311
6632,46.30427258821,6.03698397468211
6635,46.2358218631251,6.0531696289555
6650,46.2380642912237,6.03838391286654
6651,46.2381076961629,6.03821718836601
6653,46.2552768341744,6.0515548043577
6665,46.2309120459649,6.04964252339694
6676,46.2294028978603,6.05285230561722
6791,46.2410172769443,6.09741753331839
6851,46.3088970547,6.0765025672
6852,46.3086800948,6.0764843409
6871,46.2664261655,6.1144868457
6885,46.2414677969,6.0985174538
6964,46.2320878840766,6.05812677116706
6968,46.2553969564,6.0514497168
9994,46.1654632320559,6.10741358357529
5,46.232819187085,6.05504217888782
14,46.2327160379694,6.05191543614951
16,46.2302283626312,6.05030058788978
38,46.2305143090764,6.05379965120012
51,46.232378100519,6.05408482288838
53,46.2319047147444,6.05466704469362
56,46.2340128343359,6.05249501967476
63,46.2315878516703,6.05417047978257
64,46.2314880162916,6.05500920200735
101,46.2301710828211,6.04890589812379
107,46.229346908122,6.05064732312517
112,46.2362000244974,6.0398150343543
126,46.2304075999881,6.04756672908299
129,46.2342935018451,6.05001196648122
141,46.2323971400043,6.04713219855127
148,46.2347800511315,6.04847437073348
171,46.2305392316749,6.04994221084266
176,46.2303846477975,6.04979976403461
183,46.2370920246536,6.04040755085835
187,46.230798366112,6.05126423677851
192,46.2381397376552,6.03734824888228
200,46.2341420042502,6.05219337528648
210,46.2304956187756,6.05103124967086
215,46.2296028570577,6.05116139812507
227,46.2343145846007,6.04088962418228
253,46.2335998710248,6.05068461706659
262,46.2317319365949,6.04940458267538
279,46.236884623775,6.03757982948706
280,46.2347732441072,6.04061436864171
290,46.2343512169924,6.04403157471362
305,46.2324835066262,6.04716676842906
362,46.2330981194989,6.04834063957051
363,46.2316220402124,6.04703266041964
375,46.2349732763405,6.04299045245888
504,46.2317968857637,6.04472070368645
538,46.2385092607929,6.03392828685659
545,46.2333712819331,6.04490602719361
594,46.2367201671537,6.03804190199269
597,46.2336127679949,6.04320324742769
622,46.2340330369752,6.04285213061371
682,46.2586838780292,6.05981955455719
860,46.2552352874009,6.05528095390133
870,46.2546463769919,6.05737521403763
880,46.2552437336135,6.05849860661198
899,46.2388233002305,6.06618000723479
912,46.2629431094018,6.05966979563741
915,46.2569151603905,6.0506546738062
921,46.2483612090161,6.06926508855965
926,46.2596770798321,6.06110096656635
943,46.2349338442301,6.05285677466089
952,46.2555767923474,6.05225683443485
955,46.2574615186427,6.0541426367598
966,46.2562186835,6.0591109633
968,46.2588500585223,6.05971980065612
969,46.2549751738939,6.05150334541656
980,46.2547710742152,6.0541734803985
987,46.2364970131486,6.04933440277618
1172,46.2665229367598,6.06499109919151
2001,46.2309037750414,6.05062997051036
2002,46.231255742643,6.04995868200028
2006,46.2311224211374,6.04994245140384
2013,46.2308349981185,6.05084527113163
2250,46.2505292156829,6.0203285995051
2253,46.2515147658174,6.01933717415402
2275,46.25116422501,6.0194172446501
2290,46.2505604284213,6.02132947175235
2355,46.2675806267624,6.01891933728946
2360,46.2671209036583,6.0184302008199
2495,46.3046321476003,6.03527939244286
2575,46.3100988351285,6.07774091467985
2675,46.2935011039539,6.11053345580045
2858,46.2425039775369,6.09746036368559
3019,46.238203717674,6.04813815515227
3073,46.2668906395152,6.11429872273222
3163,46.2355158013676,6.05474530159016
3177,46.2366706562201,6.04808890434462
3187,46.2362020492157,6.04951302861216
3190,46.2348827693117,6.05344118721315
3294,46.250927555842,6.02077555095313
3580,46.3095247795719,6.07697546181896
3590,46.3106596643057,6.07782685242712
3664,46.2927317745642,6.11029587467637
3776,46.2661927855501,6.11436975627432
3866,46.2419411871797,6.09577919677239
3877,46.2414907987787,6.09706684028906
6123,46.2505686309,6.0209603952
6217,46.2589174349069,6.06213081171456
6257,46.2414242269,6.0973157369
6309,46.3094217157293,6.07864007892835
6312,46.2359956027114,6.05408278814435
6334,46.2935756447237,6.11240967968883
6337,46.241773796457,6.09695621195699
6338,46.2619126898965,6.05745259992722
6340,46.2362072692186,6.05449226468253
6345,46.3098820445528,6.07859931958306
6348,46.2504151736966,6.02012379078228
6357,46.3094943793356,6.07858109874632
6362,46.2424818977221,6.09691358784872
6407,46.2584275963434,6.05295199973072
6481,46.23277859522,6.05678404358659
6497,46.2590777332609,6.05614104581486
6498,46.2591225203608,6.05619886884315
6499,46.3098844241836,6.0779442032583
6501,46.231916229652,6.05117349686342
6516,46.2559491755896,6.05232459675061
6546,46.2302031839752,6.04852773835912
6560,46.2391162944958,6.04845887062707
6572,46.2585822663768,6.05310692201312
6587,46.2581021939012,6.06186586365708
6611,46.2517729069094,6.02051014299392
6620,46.2503771222799,6.0205218655567
6624,46.2504014547683,6.02055640036548
6643,46.2552902424653,6.05157951134827
